CommentId,VideoId,Text,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsHatespeech,IsRacist,IsNationalist,IsSexist,IsHomophobic,IsReligiousHate,IsRadicalism,ProcessedText,Labels
Uggma-nkAiK-eXgCoAEC,dG7mZQvaQDk,My mother told me the same thing.  God Bless this woman.,0,0,0,0,0,0,0,0,0,0,0,0,mother tell thing    god bless woman,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UggomkAIZriFfXgCoAEC,dG7mZQvaQDk,"This gal calls it spot on! Way to go Ms.Peggy, way to go!",0,0,0,0,0,0,0,0,0,0,0,0,gal call spot way mspeggy way,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UggPDp4D0K-7xngCoAEC,dG7mZQvaQDk,When I c the blk lives matter bullshit.....witch I call bullshit 5 black people were killed in a five period in Newark nj where were they....... I call Bullshitb,1,1,0,1,1,0,0,0,0,0,0,0,c blk life matter bullshitwitch bullshit   black people kill period newark nj bullshitb,"[1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
UggQG0KuU_-llXgCoAEC,dG7mZQvaQDk,"Love it I same the saem thing Go Peggy!  #stupid  
Ya Killing ya selves more quicker than  STLPD could ever  #wakeup",0,0,0,0,0,0,0,0,0,0,0,0,"love saem thing peggy   stupid  
 ya kill ya self quick    stlpd   wakeup","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UggrbvWF1tW0pHgCoAEC,dG7mZQvaQDk,Niggas love being the victim in any situation that's why I separate my from them and other black people need to do the same,1,0,0,0,0,1,1,0,0,0,0,0,niggas love victim situation s separate black people need,"[1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
UggrZgZguxyXq3gCoAEC,dG7mZQvaQDk,"Oh that politicians had the same style of oratory! Peggy Hubbard, in one short video, rings out a message that is loud and clear.....to those who will listen. Ok, I'm in England and thankfully we don't have a gun culture; but I've seen enough of the American scene in my time to know that Peggy drops all the hang-wringing crap to tell it as it is.
Her words should be written down and posted in the White House.....mavbe someone there would listen and act.",0,0,0,0,0,0,0,0,0,0,0,0,"oh politician style oratory peggy hubbard short video ring message loud clearto listen ok m england thankfully not gun culture ve see american scene time know peggy drop hangwringing crap tell 
 word write post white housemavbe listen act","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Uggs4V2kJ0QPg3gCoAEC,dG7mZQvaQDk,everyone share this......this women is awesome,0,0,0,0,0,0,0,0,0,0,0,0,share thisthis woman awesome,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UggSA9NX_RN3VXgCoAEC,dG7mZQvaQDk,This is REAL black leadership. Real revolutionary radicalism!,0,0,0,0,0,0,0,0,0,0,0,0,real black leadership real revolutionary radicalism,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UggsmHAjXe_lhXgCoAEC,dG7mZQvaQDk,Respect!,0,0,0,0,0,0,0,0,0,0,0,0,respect,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UggSpMI7lKPnc3gCoAEC,dG7mZQvaQDk,Thanks for being a voice of sanity in the black community Peggy.,0,0,0,0,0,0,0,0,0,0,0,0,thank voice sanity black community peggy,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UggVkCi8HJdrVHgCoAEC,dG7mZQvaQDk,"Wow!...people like me can't say these things she RIGHTLY says, because the ""PC police"" will get offended, tag me as racist, and therefore no truth I might speak is given credence....society as we know it. But her speaking the truth magnifies it like no one else could. Why aren't we elevating people like her to school boards, city councils, mayors, state and national office?",0,0,0,0,0,0,0,0,0,0,0,0,wowpeople like not thing rightly say pc police offend tag racist truth speak give credencesociety know speak truth magnifie like not elevate people like school board city council mayor state national office,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UggWOhAGPSANkHgCoAEC,dG7mZQvaQDk,And she's a US Navy vet. Mad respect,0,0,0,0,0,0,0,0,0,0,0,0,s navy vet mad respect,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UggZTfTyS3k6ZngCoAEC,dG7mZQvaQDk,"+ ~ day day ~
+ thisisacommentary

Here's some truth for you!",0,0,0,0,0,0,0,0,0,0,0,0,"   day day 
  thisisacommentary 

 here truth","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ugh3UPrEeTTHtHgCoAEC,dG7mZQvaQDk,"So this bitch is talking about people like Dylan Roof, James Holmes, Jared Loughner, Jerad Miller, Tim McVeigh, Jared Loughner, Jim David Adkisson, Paul Hill, Scott Roeder, Frazier Glen Miller Jr. Elliot Rodger, Buford O' Furrow, John R Houser, etc,. then RIGHT?",1,1,0,0,0,0,0,0,0,0,0,0,bitch talk people like dylan roof james holmes jar loughner jerad miller tim mcveigh jared loughner jim david adkisson paul hill scott roeder frazier glen miller jr elliot rodger buford o furrow john r houser etc right,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ugh5BW50pf-9PngCoAEC,dG7mZQvaQDk,"Thank you for being real. When I heard about the little girl I thought the same thing.
Where is the rage! The Media and who is ever behind them want to promote racial tensions and nobody in the black community wants to talk about the elephant in the room. Its almost like everything in the media and music scene promotes a thug life.",0,0,0,0,0,0,0,0,0,0,0,0,"thank real hear little girl think thing 
 rage medium want promote racial tension black community want talk elephant room like medium music scene promote thug life","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ugh5YyQl1LLLcHgCoAEC,dG7mZQvaQDk,Peggy is my hero..,0,0,0,0,0,0,0,0,0,0,0,0,peggy hero,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ugh9ieGAQW1ZdHgCoAEC,dG7mZQvaQDk,Awesome women.,0,0,0,0,0,0,0,0,0,0,0,0,awesome woman,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ugh9NJ5VcQj8fngCoAEC,dG7mZQvaQDk,"i think alot of black people are tired with gun violence and gangs and ignorance in their communities and want it to stop
  and yes their are bad people of all races but whats gets to me with that statement when you talk about things in the black commuity people are so quick to say their are bad people in every race and say your putting blacks down when you just want your people do better and caring their selfs in a repectful way",0,0,0,0,0,0,0,0,0,0,0,0,"think alot black people tired gun violence gang ignorance community want stop 
   yes bad people race s get statement talk thing black commuity people quick bad people race put black want people well care selfs repectful way","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ugh9-XU9MBpdPHgCoAEC,dG7mZQvaQDk,*Tips hat to this class A lady. Well spoken!,0,0,0,0,0,0,0,0,0,0,0,0,tip hat class lady speak,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UghblI9yzalDUXgCoAEC,dG7mZQvaQDk,If only more black people were like her...,0,0,0,0,0,0,0,0,0,0,0,0,black people like,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UghcaI1aYuZeLngCoAEC,dG7mZQvaQDk,She is right Blacks are in the shitter because of themselves not the white man.,1,1,0,0,1,0,0,0,0,0,0,0,right black shitter white man,"[1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
UghcJ70N2jvmUXgCoAEC,dG7mZQvaQDk,"Obama should be saying exactly what this lady is saying.  Instead, he's defending the thugs.  She should clean up her language, however.",1,0,0,0,0,1,1,0,0,0,0,0,obama say exactly lady say   instead s defend thug   clean language,"[1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
UghFiMPAIdHjUXgCoAEC,dG7mZQvaQDk,"So proud of a woman & mother that stands on principle, morality & just plain common sense! And not afraid to go against the tide of her cultures wrong path! Kudos to you Peggy & also to the mother of the 2 kids in Hattiesburg, Ms. That killed 2 police officers... Then stands up and takes responsibility, as we all should. You two are wonderful role models and my latest heroines!",0,0,0,0,0,0,0,0,0,0,0,0,proud woman   mother stand principle morality   plain common sense afraid tide culture wrong path kudo peggy   mother   kid hattiesburg ms kill   police officer stand take responsibility wonderful role model late heroine,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UghhqzDBAgfZFXgCoAEC,dG7mZQvaQDk,"basically she's doing more than talking. black lives do matter, but I guess when looting and rioting take place only for an asshole whose robbed and druged up the community . She hits on all points and was on CNN. She believes there is police brutality and Wants reforms, she knows theres racism, but she also knows nobody is going to take. a fucking second  look at black rights till black people take a stand against self destruction.",0,0,0,0,0,0,0,0,0,0,0,0,basically s talk black life matter guess loot rioting place asshole rob drug community   hit point cnn believe police brutality want reform know s racism know go fucking second   look black right till black people stand self destruction,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UghhReguIiBXz3gCoAEC,dG7mZQvaQDk,I've spread this video everywhere!!!! Awesome!,0,0,0,0,0,0,0,0,0,0,0,0,ve spread video awesome,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UghI04c2fnCXw3gCoAEC,dG7mZQvaQDk,"Thank you, Peggy!",0,0,0,0,0,0,0,0,0,0,0,0,thank peggy,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ughj539YD_W0mHgCoAEC,dG7mZQvaQDk,The female Uncle Ruckus,0,0,0,0,0,0,0,0,0,0,0,0,female uncle ruckus,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UghJfuhlGySl5XgCoAEC,dG7mZQvaQDk,Well damn. Good for her,0,0,0,0,0,0,0,0,0,0,0,0,damn good,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UghjSQWibrNXbHgCoAEC,dG7mZQvaQDk,"Im a white person who always thought everyone should be treated fairly.
With BLM and creating a bunch of bull and threatening my life and others by making it harder for cops to take out the bad guys, maybe not drawing their weapon fast enough or killing the spirit of being a hero or killing the spirit of NOT putting out 110% and doing JUST enough to comply. (No more rushing into burning houses type of thing) from a few bad cops

And with the neighborhood gangs in my neighborhood having the heat taken off them. Emboldening them.

 And not the spirit of ALL lives matter (A form of racism in itself)

BLM is causing a feeling that Black Lives don't matter.

Peggy gave me hope there is still hope that there is still intelligence in the black community. 
So maybe we can still all live together.
I'm one less white guy willing to join the KKK because of Peggy, NOT BLM.",1,0,0,0,0,1,1,0,0,0,0,0,"m white person think treat fairly 
 blm create bunch bull threaten life make hard cop bad guy maybe draw weapon fast kill spirit hero kill spirit put   comply rush burn house type thing bad cop 

 neighborhood gang neighborhood have heat take embolden 

  spirit life matter form racism 

 blm cause feeling black life not matter 

 peggy give hope hope intelligence black community 
 maybe live 
 m white guy willing join kkk peggy blm","[1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
Ughk89bvzTZ5n3gCoAEC,dG7mZQvaQDk,I agree with this sista 100% !!!!!,0,0,0,0,0,0,0,0,0,0,0,0,agree sista  ,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UghkOHwrD0EFVXgCoAEC,dG7mZQvaQDk,"As a black person all I have to say is THANK YOU FOR SPEAKING THE TRUTH. Too many blacks out there causing trouble, dressing like idiots and bring trouble to themselves, killing eachother, causing crimes then they complain the police are after them when they are up to no good. I'm just glad my parents grew me up properly. I stayed away from the garbage.",1,0,0,0,0,1,1,0,0,0,0,0,black person thank speak truth black cause trouble dress like idiot bring trouble kill eachother cause crime complain police good m glad parent grow properly stay away garbage,"[1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
UghLKEjKvHMPI3gCoAEC,dG7mZQvaQDk,"Thank you Mrs. Hubbard. I am so happy that you said what needs saying. Blacks are allowing their neighborhoods to be destroyed by themselves. Black mother's stand up and be counted. Black fathers keep your ass home and help raise your children. Peggy, Chief & I have your back. Fair winds and following seas shipmate. Slap heard round the world needs to happen a whole lot more my sisters.",0,0,0,0,0,0,0,0,0,0,0,0,thank mrs hubbard happy say needs say black allow neighborhood destroy black mother stand count black father ass home help raise child peggy chief   fair wind follow sea shipmate slap hear round world need happen lot sister,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UghlxE3O2KiW0XgCoAEC,dG7mZQvaQDk,"You go girl!! ... have listened twice, retweeted twice (first from gateway pundent, second from youtube)  God Bless Ms Hubbard and God's speed with your vid.",0,0,0,0,0,0,0,0,0,0,0,0,girl   listen twice retweete twice gateway pundent second youtube    god bless ms hubbard god speed vid,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ughn4r9O-Nhkz3gCoAEC,dG7mZQvaQDk,Great video...Thank you Peggy.,0,0,0,0,0,0,0,0,0,0,0,0,great videothank peggy,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ugho94xeAVZ7NngCoAEC,dG7mZQvaQDk,This Brave woman brought tears to my eyes,0,0,0,0,0,0,0,0,0,0,0,0,brave woman bring tear eye,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UghOMcTf-0StdHgCoAEC,dG7mZQvaQDk,PEGGY HUBBARD for PRESIDENT 2016 !!!!,0,0,0,0,0,0,0,0,0,0,0,0,peggy hubbard president  ,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UghqvIGI8ffj3XgCoAEC,dG7mZQvaQDk,Very respectable woman,0,0,0,0,0,0,0,0,0,0,0,0,respectable woman,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UghS3N0TuPkVzXgCoAEC,dG7mZQvaQDk,Too much logic and intelligence.  She must be mixed race with some intelligent white DNA in her.,1,0,0,0,0,1,1,0,0,0,0,0,logic intelligence   mixed race intelligent white dna,"[1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
UghtUAixv0nBhHgCoAEC,dG7mZQvaQDk,AMEN! Tell it like it is sister AMEN!,0,0,0,0,0,0,0,0,0,0,0,0,amen tell like sister aman,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UghV9yjXGfrPXngCoAEC,dG7mZQvaQDk,We need more people like Peggy Hubbard! I support her as Mother of the Year with Common Sense.,0,0,0,0,0,0,0,0,0,0,0,0,need people like peggy hubbard support mother year common sense,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ughxvpwf-pvcs3gCoAEC,dG7mZQvaQDk,I think I just fell in love.,0,0,0,0,0,0,0,0,0,0,0,0,think fall love,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UghZ4FemHXJvdXgCoAEC,dG7mZQvaQDk,One must be fucking stupid if one attacks a police officer and expects to get away with it without any response from the police.,1,1,0,0,1,0,0,0,0,0,0,0,fuck stupid attack police officer expect away response police,"[1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
UghzyVkP2QyrDHgCoAEC,dG7mZQvaQDk,"I never heard of this woman before.  But, I'm loving what she is saying.  This message is too valuable not to get out there.  Thanks for posting!",0,0,0,0,0,0,0,0,0,0,0,0,hear woman   m love say   message valuable   thank post,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ugi2mKmoNhVvB3gCoAEC,dG7mZQvaQDk,"hit the nail on the head !! black lives matter, guess not when they keep killing each other over stupid shit . like gang loyalty and selling drugs instead of getting an education so you are able to get out of the getto your in . i take my hat off to those parents who raise there chlidren to have values and pride in who they are,cause those are the ones who will make a difference . not the drug dealing gang bangers . the only difference there going to makeis one less for the holiday dinners",0,0,0,0,0,0,0,0,0,0,0,0,hit nail head   black life matter guess kill stupid shit   like gang loyalty sell drug instead get education able getto   hat parent raise chlidren value pride arecause one difference   drug deal gang banger   difference go makeis holiday dinner,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ugi47Eld1QATNXgCoAEC,dG7mZQvaQDk,"Dear Peggy, can you please be all of our Mother and run for president?",0,0,0,0,0,0,0,0,0,0,0,0,dear peggy mother run president,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ugib2A3yAXk6S3gCoAEC,dG7mZQvaQDk,"Plenty of white people do care, but when they have the exact same views as this woman they are deemed RACIST. I stopped caring",0,0,0,0,0,0,0,0,0,0,0,0,plenty white people care exact view woman deem racist stop care,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgiBiwBL8fQNZHgCoAEC,dG7mZQvaQDk,LOOK DEEPER INTO WHY THIS HAPPENS ALL OVER. BLACK PEOPLE DID NOT PUT BLACK PEOPLE IN THIS SITUATION WE ARE ALL IN AS BLACK PEOPLE.  HOPE SHE LEARNS HER HISTORY!,0,0,0,0,0,0,0,0,0,0,0,0,look deep happen black people black people situation black people   hope learn history,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgiCLhgoEYmK03gCoAEC,dG7mZQvaQDk,I love this woman. wish there were more like her. it would certainly help the cause if more were on the same page...,0,0,0,0,0,0,0,0,0,0,0,0,love woman wish like certainly help cause page,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgiDEoauMjZ5AngCoAEC,dG7mZQvaQDk,That's just cruel of her as a mom,0,0,0,0,0,0,0,0,0,0,0,0,s cruel mom,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgiDRFxEd3lXsHgCoAEC,dG7mZQvaQDk,She spoke what on others want to say....,0,0,0,0,0,0,0,0,0,0,0,0,speak want,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgidWMSFYmz_mHgCoAEC,dG7mZQvaQDk,This women should get the NOBEL PEACE PRIZE instead of that Antichrist Obama.,0,0,0,0,0,0,0,0,0,0,0,0,woman nobel peace prize instead antichrist obama,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgiFAwQp3PHa83gCoAEC,dG7mZQvaQDk,Bravo!,0,0,0,0,0,0,0,0,0,0,0,0,bravo,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgiFcOu0kpU9Q3gCoAEC,dG7mZQvaQDk,"Correction: Black ppl have NEVER been the most violent ppl on this planet.  Now some of what she is saying is true but, when it comes to this black on black crime shit,  don't just single my race out when the same shit happens with other races, all across the globe.",1,1,0,0,1,0,0,0,0,0,0,0,correction black ppl violent ppl planet   say true come black black crime shit   not single race shit happen race globe,"[1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
Ugig_n0opz8ZeHgCoAEC,dG7mZQvaQDk,"I'm sure michael brown knew the killer of the young girl and considered him his ""homeboy""",0,0,0,0,0,0,0,0,0,0,0,0,m sure michael brown know killer young girl consider homeboy,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgiGY5J-nefDBHgCoAEC,dG7mZQvaQDk,I love you Peggy.,0,0,0,0,0,0,0,0,0,0,0,0,love peggy,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgihSHhY4D6RH3gCoAEC,dG7mZQvaQDk,yeah what she said save us some tax dollars so we can buy parts for are harleys and ARs LOLOL,0,0,0,0,0,0,0,0,0,0,0,0,yeah say save tax dollar buy part harley ar lolol,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgijGlOjRf7hgngCoAEC,dG7mZQvaQDk,"Peggy, I know there are many more fine black women (and men) like you who are sick and tired of the violence and the blame. Thanks for speaking up!",0,0,0,0,0,0,0,0,0,0,0,0,peggy know fine black woman man like sick tired violence blame thank speak,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgiMcpkO3TLefngCoAEC,dG7mZQvaQDk,"Awesome Job Peggy!  thank you for telling it how it is and the truth!!
 #WeStandWithPeggyHubbard",0,0,0,0,0,0,0,0,0,0,0,0,"awesome job peggy   thank tell truth 
  westandwithpeggyhubbard","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgiMWjxMr-h5s3gCoAEC,dG7mZQvaQDk,"That community should be marching for peace hand in hand for the girl that was killed sitting in her home doing homework. She deserves at least that or society has let her down. Maybe Al Sharpton will lead ...
",0,0,0,0,0,0,0,0,0,0,0,0,"community march peace hand hand girl kill sit home homework deserve society let maybe al sharpton lead 
","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgioKj2LFNcorngCoAEC,dG7mZQvaQDk,"Truth delivered with the courage of conviction, not political correctness reaches the hearts and minds of the honest, productive and hard-working people. This lady says it like it is.",0,0,0,0,0,0,0,0,0,0,0,0,truth deliver courage conviction political correctness reach heart mind honest productive hardworke people lady say like,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgiovVFNjWPUJngCoAEC,dG7mZQvaQDk,Right On! Dynamite!,0,0,0,0,0,0,0,0,0,0,0,0,right dynamite,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgiP6G4sPnNUFXgCoAEC,dG7mZQvaQDk,You see if Blacks speak  the truth and don't conform to the norm they are considered Uncle Tom's and sell outs,0,0,0,0,0,0,0,0,0,0,0,0,black speak   truth not conform norm consider uncle tom sell out,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgiTvwSX5Z1bzXgCoAEC,dG7mZQvaQDk,"So now a days, if you're Conservative, support the Confederate Flag,denies racism,and criticize black people; you're deemed a hero by white people? Lmao. Please get this white woman in black face off my screen",1,0,0,0,0,1,1,0,0,0,0,0,day conservative support confederate flagdenie racismand criticize black people deem hero white people lmao white woman black face screen,"[1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
UgiU3wgEiODazXgCoAEC,dG7mZQvaQDk,REAL strong black woman NOT afraid to speak the TRUTH.,0,0,0,0,0,0,0,0,0,0,0,0,real strong black woman afraid speak truth,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgiW5j_mTeEZ3XgCoAEC,dG7mZQvaQDk,Peggy I love your video and I once use to stand for black lives matters but now they are using it as an excuse to get away with crime. I know a lot of good blacks who would like their voices heard but their voices are silenced because of this nationwide uproar of black lives matters and their afraid if they say something they could be the next victim.,0,0,0,0,0,0,0,0,0,0,0,0,peggy love video use stand black life matter excuse away crime know lot good black like voice hear voice silence nationwide uproar black life matter afraid victim,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgixdxuPaLDtAXgCoAEC,dG7mZQvaQDk,"okay blacklivesmovent thugs  stop with this carp u wanna stand up for a murder but yet a child died by gettin shoot in the cheast all becasue u all wanna act like the plant of the apes movie all because of this excuse me black are killing other blacks and u wanna come after cops and white ppl  and call us names , rastist names all because u  dont get it try lisening to the lawa obeying the the law and stop shooting  inncent ppl  for you own  benfits all of u guys killing other ppl need to be in  jail,",1,0,0,0,0,1,1,0,0,0,0,0,okay blacklivesmovent thug   stop carp u wanna stand murder child die gettin shoot cheast becasue u wanna act like plant ape movie excuse black kill black u wanna come cop white ppl   name   rastist name u   not try lisene lawa obey law stop shoot   inncent ppl     benfit u guy kill ppl need   jail,"[1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
UgiYmeHQGlK1X3gCoAEC,dG7mZQvaQDk,"You freakin' go, girl!!",0,0,0,0,0,0,0,0,0,0,0,0,freakin girl,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ugj4EBpIx3VZw3gCoAEC,dG7mZQvaQDk,"AMEN!!!, Peggy Hubbard!! Color makes no difference, it's the person on the inside. The innocent nine year old little girl is the one attention should have been on. Some people just want to cause chaos, black and white!! All of what is going on is exactly what Obama wanted,now look at our country and this mess that it's in. I admire your courage and telling it like it is Peggy Hubbard.",1,0,0,0,0,1,1,0,0,0,0,0,amen peggy hubbard color make difference person inside innocent year old little girl attention people want cause chaos black white go exactly obama wantednow look country mess admire courage tell like peggy hubbard,"[1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
Ugj4qfkf_LybFHgCoAEC,dG7mZQvaQDk,one race ( the human race),0,0,0,0,0,0,0,0,0,0,0,0,race   human race,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ugj5MKvyX16BlngCoAEC,dG7mZQvaQDk,"OMG! She is putting it all out there, telling the truth. It's hard, but it's true.",0,0,0,0,0,0,0,0,0,0,0,0,omg put tell truth hard true,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ugj6D2gOXUlNNHgCoAEC,dG7mZQvaQDk,"Before integration black people had their own schools , business and  banks !!!!!!  After integration they lost every thing !!!!!!",1,1,0,1,0,0,0,0,0,0,0,0,integration black people school   business   bank    integration lose thing,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
Ugj6Z_0sLPBlSHgCoAEC,dG7mZQvaQDk,No! Leave it alone! Don't take it down!,0,0,0,0,0,0,0,0,0,0,0,0,leave not,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ugj7onbAIhP0jXgCoAEC,dG7mZQvaQDk,Wake up Black People.,0,0,0,0,0,0,0,0,0,0,0,0,wake black people,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ugj9BpURKo9iMXgCoAEC,dG7mZQvaQDk,"This older, white conservative says Peggy for Vice President! Could you imagine a Trump/Hubbard ticket? WOWEEE WOW!",0,0,0,0,0,0,0,0,0,0,0,0,old white conservative say peggy vice president imagine trumphubbard ticket woweee wow,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ugj9q6R3gxZpj3gCoAEC,dG7mZQvaQDk,pretty woman dang!,0,0,0,0,0,0,0,0,0,0,0,0,pretty woman dang,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgjAHpyfhRA_C3gCoAEC,dG7mZQvaQDk,"Leave the video. Sometimes the truth hurts.
Thank you for posting the video.",0,0,0,0,0,0,0,0,0,0,0,0,"leave video truth hurts 
 thank post video","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgjAkZxH7p-SjHgCoAEC,dG7mZQvaQDk,"Ask your fellow white liberal press networks and blogs to post this, they won't, they cringe at black conservatism.",1,1,0,1,0,0,0,0,0,0,0,0,ask fellow white liberal press network blog post will not cringe black conservatism,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
UgjBrQHB44Y6yHgCoAEC,dG7mZQvaQDk,She said I need new parts for my Harley lol,0,0,0,0,0,0,0,0,0,0,0,0,say need new part harley lol,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
